cell_id,judge_id,panel_arm,contextual_coherence,lexical_integrity,prompt_echo,evidence,contextual_winner
159005c37d25fd2b,openai/gpt-5,C,1,1,1,Only the newline fits; subsequent letter fragments and acronyms are unrelated noise.,A
e7a72b8096f34cf9,openai/gpt-5,A,2,2,1,"Contains explicit ""\n"" plus many generic subword fragments; some relevance to a line break but mostly noise.",
e7a72b8096f34cf9,openai/gpt-5,B,0,1,0,"Random tags, multilingual words, and symbols; no newline or couplet-structure indicators.",
e7a72b8096f34cf9,openai/gpt-5,C,4,2,1,"Includes ""\n"", comma, spaces, and "" and""; punctuation consistent with a line break before ""And turned"" in a couplet.",C
26b4615b841b3098,openai/gpt-5,A,4,2,0,"Includes newline token, spaces, em dash, ellipses—elements consistent with a line break and poetic punctuation.",
26b4615b841b3098,openai/gpt-5,B,1,1,0,"Random punctuation, control/private-use glyphs, and unrelated Chinese phrase; minimal connection to a newline in a poem.",
26b4615b841b3098,openai/gpt-5,C,1,2,0,French-like letter bigrams and fragments without clear relation to a newline or poetic formatting; little contextual tie.,A
47e4747e7aefa8be,openai/gpt-5,A,3,2,0,"Unified poetry-related words—‘poems’, ‘poetry’, ‘melodies’, ‘joyful’, ‘beautiful’—fit a rhyming couplet’s continuation.",
47e4747e7aefa8be,openai/gpt-5,B,2,1,0,"Includes ‘诗人’ and ‘melodies’ hinting poetry/music, but many symbols reduce coherence.",
47e4747e7aefa8be,openai/gpt-5,C,1,1,0,Mostly random multilingual fragments; only ‘छंद’ (meter) loosely ties to poetry at a line break.,A
0170bee2809765cd,openai/gpt-5,A,4,2,2,Newline/control tokens and punctuation align with the expected line break between couplet lines.,
0170bee2809765cd,openai/gpt-5,B,3,2,0,"Whitespace-heavy tokens suggest formatting; plausible at a line boundary, though less direct than an explicit newline.",
0170bee2809765cd,openai/gpt-5,C,0,2,0,Multilingual fragments and words with no clear link to a newline or poetic line break context.,A
0c92d9751502fa82,openai/gpt-5,A,3,2,1,"Includes the newline token and punctuation/whitespace, fitting a line break between couplet lines.",
0c92d9751502fa82,openai/gpt-5,B,2,2,0,Begins with the newline token but followed by mostly incoherent fragments.,
0c92d9751502fa82,openai/gpt-5,C,0,2,0,Unrelated multilingual/technical tokens; no indication of a newline or poetic structure.,A
2f3d7755c58734e2,openai/gpt-5,A,1,1,0,Has a newline but mostly letter fragments/bigrams with little clear relation to the poetic context.,
2f3d7755c58734e2,openai/gpt-5,B,1,2,0,"Mixed tokens (HTML tag, Chinese, private char) with only incidental punctuation linking to a line break context.",
2f3d7755c58734e2,openai/gpt-5,C,3,2,0,Includes newline and pause punctuation suitable for a line break; ' and' is a plausible continuation.,C
bd84f39a3b16b31f,openai/gpt-5,A,0,1,0,"Mixed unicode, Chinese text, and HTML tag; mostly unrelated to a poem’s newline position.",
bd84f39a3b16b31f,openai/gpt-5,B,2,2,1,"Contains the newline plus spacing/punctuation, fitting a line break context between couplet lines.",
bd84f39a3b16b31f,openai/gpt-5,C,0,1,0,Fragmentary letter chunks with no clear link to a newline or poetic continuation; lacks contextual cues.,B
cd0087d26ff9a7fc,openai/gpt-5,A,0,1,0,Multilingual fragments and symbols; only 'smoothing' is English; no clear relation to poetry or the couplet context.,
cd0087d26ff9a7fc,openai/gpt-5,B,4,2,0,"Strongly unified around poetry: poems, poem, poetry, poets, singing, sweetly; contextually apt for a rhyming couplet line break.",
cd0087d26ff9a7fc,openai/gpt-5,C,2,1,0,"Mixed punctuation and multilingual 'poet' tokens (诗人, стихо) and 'Surely'; some relevance but diluted by symbols and noise.",B
0e9394e82562e0de,openai/gpt-5,A,4,2,1,Newline tokens and punctuation align with the required line break in the rhyming couplet.,
0e9394e82562e0de,openai/gpt-5,B,2,1,0,Mostly whitespace and an en dash; vaguely formatting-related but misses the expected newline for a couplet line break.,
0e9394e82562e0de,openai/gpt-5,C,0,2,0,Heterogeneous multilingual fragments and words; no clear link to the newline/couplet context.,A
19359a4b179ec734,openai/gpt-5,A,1,2,0,"Mostly unrelated items; 'Metering' weakly links to verse, but others like 'AudioAsset' and symbols do not.",
19359a4b179ec734,openai/gpt-5,B,1,1,1,"Only the newline matches context; other fragments like 'SMK', 'HDPE' and partial tokens are unrelated.",
19359a4b179ec734,openai/gpt-5,C,3,2,1,Contains newline and ' and' matching the next line; punctuation and spaces are plausible at a line break.,C
9efd382878a41caf,openai/gpt-5,A,2,1,1,"Contains '\n' amid fragments like 'on','il','et'; newline fits the couplet line break.",
9efd382878a41caf,openai/gpt-5,B,3,2,1,Has '\n' and ' and' aligning with 'And felt...'; punctuation/spaces plausible at break.,
9efd382878a41caf,openai/gpt-5,C,0,1,0,"Misc tags/symbols and Chinese '阅读全文', 'Computation'; no clear link to line break or couplet.",B
e75768cf2ae7e51a,openai/gpt-5,A,2,1,0,"Has ‘стихо’ and ‘Songs’ hinting poetry, but dominated by random Unicode/control tokens and ‘阅读全文’, weakening contextual fit.",
e75768cf2ae7e51a,openai/gpt-5,B,0,1,0,Mostly letter fragments; minimal interpretable words; no clear relation to a line break in a rhyming couplet.,
e75768cf2ae7e51a,openai/gpt-5,C,3,2,0,"Includes newline and poetic terms (words, poems, singing) with punctuation, matching the poetic line break context.",C
d18254c899ecd066,openai/gpt-5,A,3,2,0,"Multilingual poetry cues (‘стихо’, ‘诗人’) and emotive ‘smiling’; punctuation fits verse context though some items are tangential.",
d18254c899ecd066,openai/gpt-5,B,2,2,0,"Noisy mix; only ‘छंद’ (metre) clearly ties to poetry, while items like ‘cityName’ and random scripts dilute relevance.",
d18254c899ecd066,openai/gpt-5,C,4,2,0,"Strong cluster of poetry/emotion terms (‘poems’, ‘poetry’, ‘sweetly’, ‘sorrow’, ‘beautiful’) matching a rhyming couplet’s thematic space.",C
157a8169b3afdeee,openai/gpt-5,A,2,2,0,Primarily space tokens with a dash and 's'; formatting-adjacent but not the newline itself; only partial relevance to the line break.,
157a8169b3afdeee,openai/gpt-5,B,3,2,2,"Multiple newline/control tokens directly match the highlighted line break; minor noise (letters, digits, punctuation) but formatting theme remains clear.",
157a8169b3afdeee,openai/gpt-5,C,0,2,0,"Multiscript fragments with 'samb', 'silk'; no connection to a newline or couplet structure—semantically unrelated despite valid tokens.",B
6b327c2a37128d53,openai/gpt-5,A,2,1,0,"Has '\n' and '\n\n' suggesting a line break, but mostly fragmented syllables and ' SMK' noise.",
6b327c2a37128d53,openai/gpt-5,B,0,2,0,Assorted multilingual words and symbols with no relation to a newline or couplet structure.,
6b327c2a37128d53,openai/gpt-5,C,4,2,1,"Includes newline and space tokens, plus ' and', aligning with a line break before 'And' in the couplet.",C
4de828b0d2fc5a20,openai/gpt-5,A,4,2,1,"Contains «\n» and « and», aligning with the couplet’s line break and next word; punctuation/spacing variants are plausible.",
4de828b0d2fc5a20,openai/gpt-5,B,2,1,1,Includes «\n» matching the line break; remaining tokens are vague subword fragments without clear contextual meaning.,
4de828b0d2fc5a20,openai/gpt-5,C,0,2,0,"Heterogeneous HTML/Unicode/Chinese and symbols, not tied to a poetic newline or the given couplet context.",A
2647c82b2819dcc6,openai/gpt-5,A,0,1,0,"Mostly short fragments with 'il', 'et', single letters, and 'QnrB'; no clear connection to the rhyming couplet context.",
2647c82b2819dcc6,openai/gpt-5,B,4,2,0,"Clear poetry theme: poems, poets, Wordsworth, sorrow, punctuation and newline; strongly matches verse context at the line break.",
2647c82b2819dcc6,openai/gpt-5,C,2,2,0,Mix of British-spelled words and dash; tenuous poetry link via 'marvell'; also random 'fertilisers' and a private-use char reduce cohesion.,B
f34e46fe406a6470,openai/gpt-5,A,4,2,0,"Strong poetry cluster: poem, poet, poetry, poetic, with tone words like 'sweetly', 'sorrow', fitting a rhyming couplet context.",
f34e46fe406a6470,openai/gpt-5,B,2,2,0,"Includes '诗人' and Russian 'стихо' hinting poetry, but mixed with symbols and unrelated items like '≐', '𝄞', 'StillWater'.",
f34e46fe406a6470,openai/gpt-5,C,2,2,0,"Has poetic terms like 'छंद' (meter) and '讽' (satire), but many unrelated tokens ('cityName', private-use char) reduce thematic unity.",A
f94864caeb4a5073,openai/gpt-5,A,0,2,0,Unrelated misspellings and punctuation; nothing connects to 'company' or the 'ny' position.,
f94864caeb4a5073,openai/gpt-5,B,2,2,1,"Includes ' ny', plus 'y'/'yy' suggesting word-final fragments; mixed with unrelated negations and one malformed char.",
f94864caeb4a5073,openai/gpt-5,C,2,2,1,Contains the exact token 'ny' at issue; other tokens are random numbers/punctuation.,tie
9fa0a7fbde21b7a6,openai/gpt-5,A,4,2,0,"Punctuation and function words comma, and, newline, dash, open paren, in, as that plausibly follow company in this sentence.",
9fa0a7fbde21b7a6,openai/gpt-5,B,1,2,0,"Suffix fragments ine, ation, ed, ing plus non‑English tokens yani, Georgian letter, and 5; little link to software company context.",
9fa0a7fbde21b7a6,openai/gpt-5,C,0,2,0,"Random multilingual and domain tokens thence, royalblue, fulfilment, powerplant, UttarPradesh; no clear connection to completing company.",A
5a9f7b5e97ec53f8,openai/gpt-5,A,0,1,0,"Mostly short fragments like 'ed', 'ar', 'x', and 'ח' with little relation to the 'company' context.",
5a9f7b5e97ec53f8,openai/gpt-5,B,3,2,1,"Includes 'company', 'compan', 'business', plus space/comma, fitting end-of-word context despite some unrelated negation terms and one garbled character.",
5a9f7b5e97ec53f8,openai/gpt-5,C,2,2,1,"Contains 'compan' matching 'company' at this position, but mostly negation contractions and misspellings unrelated to the prompt.",B
99a75c512f675134,openai/gpt-5,A,0,0,0,Mostly random letter fragments and a Devanagari character; no coherent theme or link to 'company'.,
99a75c512f675134,openai/gpt-5,B,0,2,0,"Unrelated contractions and misspellings (doesnt, thats, didnt, isnt, recieve); no tie to the 'company' token context.",
99a75c512f675134,openai/gpt-5,C,3,2,1,"Contains 'company', 'companies', 'compan', plus 'business' and 'sales' relevant to software company; some generic contractions add noise.",C
06210a26fbfb7c13,openai/gpt-5,A,2,2,0,"Has 'entreprise', 'owned', 'years'; but many off-topic multilingual tokens like 'village', Thai, and Russian fragments.",
06210a26fbfb7c13,openai/gpt-5,B,3,2,1,"Contains 'company', 'companies', 'employee' with related function words; aligns with employment context at the 'comp[ny]' position.",
06210a26fbfb7c13,openai/gpt-5,C,1,2,0,Mostly generic negatives and misspellings; no 'company' or employment-specific terms relevant to the prompt.,B
e6e6009493625129,openai/gpt-5,A,2,2,2,"Direct 'age' variants and quote, but mixed with unrelated multilingual tokens and control char.",
e6e6009493625129,openai/gpt-5,B,3,2,0,"Function words and punctuation plausible after 'message': ' as', ' and', ' in', ' to', ',', '""'.",
e6e6009493625129,openai/gpt-5,C,2,2,0,"Tokens suggest 'successfully receive' theme related to messages, but misspellings and Hindi diacritic add noise.",B
7fd5c7b2e29b5b3e,openai/gpt-5,A,1,2,0,"Log-like terms («nonzero», «लॉगिन», «succesfully», «occurring») unrelated to 'message' context; seems from different domain.",
7fd5c7b2e29b5b3e,openai/gpt-5,B,1,2,1,"Generic function words and punctuation («as», «and», «in», ',', ';») could fit nearby text, though mostly non-specific.",
7fd5c7b2e29b5b3e,openai/gpt-5,C,0,2,0,"Random multilingual fragments like «де», «علم», «트»; no link to 'message' or phone context.",B
2f278a0ffa31c427,openai/gpt-5,A,3,2,0,"Includes WhatsApp, receive, success; tech/messaging theme relevant to 'new message', though misspellings and unrelated tokens like 'lenght', 'tambien', 'tecn' add noise.",
2f278a0ffa31c427,openai/gpt-5,B,4,2,1,"Directly references message/messages, WhatsApp, and connective tokens like from/to; cohesive with the prompt context at 'message', minimal noise. Some prompt echo present.",
2f278a0ffa31c427,openai/gpt-5,C,2,1,0,"Multilingual fragments including Japanese 'メッセージ' suggest 'message'; others are isolated letters or suffixes, adding ambiguity. Partially coherent with messaging context.",B
053340e8f8752d9c,openai/gpt-5,A,2,1,0,"MessageNow, mensajes, メッセージ hint messages, but many fragments (n, m, ６) and unrelated terms reduce coherence.",
053340e8f8752d9c,openai/gpt-5,B,3,2,0,"Whatsapp, recieve/recieved, informacion, tambien indicate messaging context matching 'message'; minor noise but theme holds.",
053340e8f8752d9c,openai/gpt-5,C,4,2,1,"message, messages, whatsapp, sms, mensaje/mensajes — strong, unified messaging theme at the 'message' position.",C
5c3e87c5fafff3dc,openai/gpt-5,A,4,2,1,"Contains message/messages, recieve/recieved, WhatsApp; a clear, unified messaging theme matching the 'new message' context.",
5c3e87c5fafff3dc,openai/gpt-5,B,2,2,0,"Misspelled words like recieve/recieved and WhatsApp hint at messaging, but content is generic and loosely connected.",
5c3e87c5fafff3dc,openai/gpt-5,C,3,2,1,"Includes mensaje/mensajes and German Nachricht; message-related theme, though mixed with unrelated code and foreign terms.",A
f4357208e5ef7245,openai/gpt-5,A,2,1,0,$ and comma suggest currency/number formatting; otherwise mostly punctuation and noise.,
f4357208e5ef7245,openai/gpt-5,B,1,2,0,"Digits and period hint at numbers, but mostly unrelated symbols and fragments.",
f4357208e5ef7245,openai/gpt-5,C,4,2,1,"Includes 'milion' and finance-related terms ('procent', 'bilhões', 'revenus', 'pajak'), matching money/amount context.",C
e33539952cbf4a3a,openai/gpt-5,A,3,1,0,"Contains '$' and 'of', matching money context of 'over $10 million'; other tokens are noise.",
e33539952cbf4a3a,openai/gpt-5,B,2,2,0,"Has 'bilhões', 'procent', 'statistik/statistique', numeric theme, but also irrelevant 'ejército', 'centímetros', and symbol noise.",
e33539952cbf4a3a,openai/gpt-5,C,1,1,0,"Includes ' M' and '4' hinting '4M' (million), but mostly punctuation and random fragments like 'MONST'.",A
10ef8276864ef484,openai/gpt-5,A,3,2,1,"Includes 'milion', 'procent', 'revenus', 'european', 'millioner'—amount/money themes plausible after 'ten'; some noise like 'trafic' and 'standart'.",
10ef8276864ef484,openai/gpt-5,B,1,1,0,"Mixed symbols and unrelated tokens ('\n', '(', 'त', 'تهم', 'Storage'); only 'm'/' M' hint weakly at 'million'; mostly incoherent.",
10ef8276864ef484,openai/gpt-5,C,3,2,1,"Includes 'milion', 'dolar', 'procent', 'europe', 'european'—strongly aligns with amounts/currency after 'ten'; minor noise 'wich', 'standart'.",tie
498c77da7561cc84,openai/gpt-5,A,1,1,0,Mostly punctuation and random fragments; only a lone 'm' weakly hints at 'million'; lacks coherent currency or quantity context.,
498c77da7561cc84,openai/gpt-5,B,3,2,1,"Business/finance terms: 'milion', 'revenus', 'procent', 'costes', 'ressources', forming a sales/money theme relevant to 'sold for over ten million'.",
